Child ID,Age,Gender,Region,Abuse Type,Severity,Reported By,Support Provided,Case Outcome,Case Description,Date,Timestamp,Address,County,Notes,Confidence Score,Flagged,Case Status,Assigned Investigator
1374,17.0,Female,Rural,Other,Low,Neighbor,Yes,Dismissed,Child enjoys extracurricular activities without concerns.,2016-01-07,23:08:18,"165 Highland Ave, Horn Lake, MS",Jackson County,,0.0,False,Ongoing,Unassigned
1375,8.0,Female,Suburban,Other,Low,Police,No,Ongoing,No unusual activity observed at home or school.,2010-07-25,16:53:16,"125 Church St, Meridian, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1376,10.0,Female,Suburban,Theft,Low,Parent,Yes,Resolved,Child enjoys extracurricular activities without concerns.,2013-01-14,14:30:39,"933 Maple Ave, Tupelo, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1377,2.0,Male,Suburban,Other,Low,Other,Yes,Dismissed,Child found playing safely in the neighborhood.,2019-08-19,09:57:34,"431 Main St, Jackson, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1378,9.0,Male,Rural,Theft,Low,Neighbor,Yes,Dismissed,Child found playing safely in the neighborhood.,2021-08-05,04:28:37,"315 Maple Ave, Tupelo, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1379,7.0,Female,Urban,Theft,Low,Teacher,No,Ongoing,Child found playing safely in the neighborhood.,2021-10-25,14:52:33,"678 Church St, Gulfport, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1380,4.0,Male,Rural,Theft,Low,Neighbor,Yes,Ongoing,Routine school check-up with no issues reported.,2014-02-24,11:57:12,"340 Maple Ave, Horn Lake, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1381,13.0,Female,Urban,Theft,Low,Teacher,Yes,Resolved,Child enjoys extracurricular activities without concerns.,2013-06-14,11:07:58,"818 River Rd, Gulfport, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1382,11.0,Other,Urban,Other,Low,Neighbor,Yes,Ongoing,Child found playing safely in the neighborhood.,2022-07-24,07:06:46,"267 Highland Ave, Biloxi, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1383,4.0,Female,Rural,Theft,Low,Teacher,No,Dismissed,Teacher praised the child's behavior in class.,2021-11-12,08:53:54,"383 Maple Ave, Hattiesburg, MS",Jackson County,,0.0,False,Ongoing,Unassigned
1384,4.0,Other,Urban,Theft,Low,Police,Yes,Dismissed,Child enjoys extracurricular activities without concerns.,2019-04-30,00:26:44,"274 Cedar St, Jackson, MS",Madison County,,0.0,False,Ongoing,Unassigned
1385,10.0,Male,Urban,Other,Low,Teacher,Yes,Ongoing,Child enjoys extracurricular activities without concerns.,2013-08-26,09:55:39,"709 Highland Ave, Gulfport, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1386,5.0,Female,Suburban,Other,Low,Teacher,Yes,Ongoing,Routine school check-up with no issues reported.,2020-05-09,03:55:01,"290 Main St, Greenville, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1387,9.0,Male,Urban,Theft,Low,Parent,Yes,Ongoing,No unusual activity observed at home or school.,2012-11-18,04:24:32,"941 Highland Ave, Gulfport, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1388,3.0,Other,Rural,Other,Low,Teacher,Yes,Ongoing,Routine school check-up with no issues reported.,2013-12-14,22:05:34,"940 Main St, Greenville, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1389,17.0,Other,Rural,Theft,Low,Parent,Yes,Resolved,Child found playing safely in the neighborhood.,2022-02-18,13:25:12,"686 Pine St, Southaven, MS",Lee County,,0.0,False,Ongoing,Unassigned
1390,3.0,Other,Urban,Theft,Low,Other,Yes,Ongoing,Teacher praised the child's behavior in class.,2012-03-14,09:30:27,"185 Church St, Gulfport, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1391,16.0,Male,Suburban,Theft,Low,Parent,Yes,Resolved,Teacher praised the child's behavior in class.,2023-11-30,18:18:24,"369 Pine St, Olive Branch, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1392,4.0,Male,Suburban,Theft,Low,Police,Yes,Dismissed,Child found playing safely in the neighborhood.,2014-02-17,17:03:28,"348 Park Ave, Greenville, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1393,17.0,Male,Urban,Other,Low,Parent,No,Ongoing,Teacher praised the child's behavior in class.,2019-02-10,07:29:53,"639 Broadway St, Meridian, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1394,7.0,Male,Urban,Theft,Low,Other,Yes,Resolved,Routine school check-up with no issues reported.,2022-05-08,15:17:38,"561 Main St, Hattiesburg, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1395,5.0,Other,Rural,Other,Low,Police,No,Ongoing,Routine school check-up with no issues reported.,2014-10-11,04:50:38,"219 Main St, Olive Branch, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1396,12.0,Other,Urban,Other,Low,Neighbor,Yes,Dismissed,Child found playing safely in the neighborhood.,2011-05-20,21:17:02,"520 Cedar St, Hattiesburg, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1397,17.0,Female,Suburban,Other,Low,Neighbor,Yes,Dismissed,Teacher praised the child's behavior in class.,2011-09-17,01:24:08,"490 Maple Ave, Tupelo, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1398,13.0,Female,Urban,Other,Low,Parent,Yes,Dismissed,Child enjoys extracurricular activities without concerns.,2021-03-26,06:05:05,"242 Park Ave, Olive Branch, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1399,3.0,Male,Rural,Theft,Low,Parent,Yes,Ongoing,No unusual activity observed at home or school.,2024-12-20,00:41:42,"158 Oak St, Olive Branch, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1400,9.0,Other,Rural,Other,Low,Other,Yes,Ongoing,Child enjoys extracurricular activities without concerns.,2019-01-29,13:40:13,"608 Highland Ave, Gulfport, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1401,17.0,Other,Rural,Theft,Low,Other,Yes,Resolved,Routine school check-up with no issues reported.,2017-12-04,06:14:18,"116 Park Ave, Horn Lake, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1402,17.0,Other,Rural,Other,Low,Teacher,Yes,Dismissed,Routine school check-up with no issues reported.,2010-05-15,18:43:03,"474 Maple Ave, Meridian, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1403,16.0,Female,Rural,Other,Low,Other,No,Ongoing,Routine school check-up with no issues reported.,2016-04-19,14:23:32,"134 Cedar St, Tupelo, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1404,13.0,Female,Urban,Theft,Low,Teacher,Yes,Dismissed,Routine school check-up with no issues reported.,2018-08-14,20:16:52,"512 Park Ave, Gulfport, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1405,17.0,Other,Urban,Theft,Low,Police,No,Dismissed,No unusual activity observed at home or school.,2013-01-21,23:04:49,"295 Maple Ave, Tupelo, MS",Madison County,,0.0,False,Ongoing,Unassigned
1406,4.0,Other,Urban,Theft,Low,Parent,Yes,Resolved,Child found playing safely in the neighborhood.,2019-05-23,12:49:05,"483 Main St, Horn Lake, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1407,12.0,Other,Urban,Other,Low,Police,Yes,Resolved,Routine school check-up with no issues reported.,2015-10-29,07:33:58,"191 Pine St, Hattiesburg, MS",Lee County,,0.0,False,Ongoing,Unassigned
1408,9.0,Female,Rural,Other,Low,Other,Yes,Resolved,Teacher praised the child's behavior in class.,2010-10-31,14:29:44,"234 Pine St, Gulfport, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1409,12.0,Other,Suburban,Theft,Low,Police,Yes,Resolved,No unusual activity observed at home or school.,2013-07-31,02:43:38,"837 Maple Ave, Jackson, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1410,9.0,Other,Urban,Theft,Low,Police,Yes,Dismissed,Routine school check-up with no issues reported.,2023-11-20,04:08:34,"772 Church St, Southaven, MS",Lee County,,0.0,False,Ongoing,Unassigned
1411,7.0,Male,Suburban,Theft,Low,Police,Yes,Resolved,Teacher praised the child's behavior in class.,2013-08-12,06:07:38,"356 Church St, Olive Branch, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1412,14.0,Male,Urban,Theft,Low,Other,Yes,Resolved,Routine school check-up with no issues reported.,2010-08-27,19:15:19,"599 Main St, Jackson, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1413,15.0,Female,Urban,Other,Low,Police,Yes,Resolved,Child found playing safely in the neighborhood.,2012-12-31,23:11:07,"918 Park Ave, Horn Lake, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1414,16.0,Other,Suburban,Theft,Low,Teacher,Yes,Resolved,No unusual activity observed at home or school.,2013-01-04,05:20:15,"240 Oak St, Hattiesburg, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1415,5.0,Other,Rural,Theft,Low,Other,No,Dismissed,Child found playing safely in the neighborhood.,2020-10-16,19:46:40,"417 Maple Ave, Greenville, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1416,3.0,Male,Urban,Theft,Low,Police,No,Resolved,No unusual activity observed at home or school.,2017-12-16,09:29:11,"143 Pine St, Southaven, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1417,12.0,Female,Urban,Theft,Low,Other,Yes,Dismissed,Routine school check-up with no issues reported.,2021-02-23,01:26:21,"764 Broadway St, Tupelo, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1418,4.0,Male,Urban,Other,Low,Neighbor,Yes,Ongoing,Routine school check-up with no issues reported.,2011-02-10,20:09:45,"263 Park Ave, Southaven, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1419,16.0,Male,Suburban,Theft,Low,Teacher,Yes,Dismissed,No unusual activity observed at home or school.,2018-04-03,18:31:39,"680 Main St, Jackson, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1420,7.0,Male,Rural,Other,Low,Police,Yes,Dismissed,Teacher praised the child's behavior in class.,2024-10-26,21:40:29,"149 River Rd, Southaven, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1421,13.0,Male,Suburban,Theft,Low,Neighbor,No,Resolved,Teacher praised the child's behavior in class.,2014-03-21,06:54:53,"774 River Rd, Tupelo, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1422,10.0,Other,Suburban,Theft,Low,Neighbor,Yes,Ongoing,Routine school check-up with no issues reported.,2018-01-24,07:23:49,"769 Park Ave, Gulfport, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1423,7.0,Other,Rural,Other,Low,Other,Yes,Ongoing,Routine school check-up with no issues reported.,2011-11-20,15:42:42,"236 Highland Ave, Tupelo, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1424,14.0,Male,Suburban,Theft,Low,Neighbor,Yes,Ongoing,Child found playing safely in the neighborhood.,2018-01-31,05:04:37,"661 Pine St, Biloxi, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1425,5.0,Female,Rural,Other,Low,Teacher,Yes,Ongoing,Routine school check-up with no issues reported.,2020-11-12,04:01:31,"228 Broadway St, Tupelo, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1426,3.0,Female,Urban,Other,Low,Teacher,Yes,Dismissed,No unusual activity observed at home or school.,2017-08-07,10:08:15,"726 Church St, Horn Lake, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1427,11.0,Female,Rural,Theft,Low,Parent,No,Ongoing,Teacher praised the child's behavior in class.,2019-04-29,22:52:57,"512 Church St, Greenville, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1428,11.0,Female,Urban,Other,Low,Teacher,Yes,Dismissed,Teacher praised the child's behavior in class.,2011-10-10,14:59:12,"600 Broadway St, Olive Branch, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1429,15.0,Male,Suburban,Other,Low,Neighbor,Yes,Dismissed,Child found playing safely in the neighborhood.,2020-12-08,16:39:24,"892 Oak St, Meridian, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1430,12.0,Other,Suburban,Other,Low,Teacher,No,Dismissed,Teacher praised the child's behavior in class.,2013-07-26,19:11:40,"342 Pine St, Jackson, MS",Jackson County,,0.0,False,Ongoing,Unassigned
1431,9.0,Female,Urban,Other,Low,Other,Yes,Ongoing,Teacher praised the child's behavior in class.,2016-08-29,16:13:57,"399 Main St, Biloxi, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1432,10.0,Male,Suburban,Other,Low,Parent,Yes,Resolved,Child enjoys extracurricular activities without concerns.,2016-03-16,12:13:02,"387 Oak St, Greenville, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1433,12.0,Female,Rural,Other,Low,Neighbor,Yes,Resolved,No unusual activity observed at home or school.,2010-12-11,19:22:48,"862 Church St, Jackson, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1434,17.0,Female,Urban,Other,Low,Parent,Yes,Ongoing,Child enjoys extracurricular activities without concerns.,2022-09-24,18:54:52,"392 Church St, Southaven, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1435,6.0,Male,Suburban,Other,Low,Neighbor,No,Resolved,Teacher praised the child's behavior in class.,2010-05-16,23:25:55,"698 Broadway St, Greenville, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1436,7.0,Other,Urban,Theft,Low,Other,Yes,Resolved,Child found playing safely in the neighborhood.,2011-12-19,23:21:09,"730 Broadway St, Biloxi, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1437,14.0,Other,Rural,Theft,Low,Parent,No,Dismissed,Child found playing safely in the neighborhood.,2013-01-31,14:22:00,"486 Broadway St, Jackson, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1438,13.0,Male,Rural,Other,Low,Police,Yes,Dismissed,Teacher praised the child's behavior in class.,2015-12-22,08:52:21,"622 Oak St, Horn Lake, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1439,8.0,Other,Suburban,Theft,Low,Neighbor,No,Ongoing,Routine school check-up with no issues reported.,2012-01-06,11:35:41,"915 Broadway St, Biloxi, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1440,10.0,Male,Rural,Other,Low,Police,Yes,Ongoing,Child enjoys extracurricular activities without concerns.,2023-03-20,10:09:10,"264 River Rd, Horn Lake, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1441,9.0,Male,Urban,Other,Low,Parent,No,Resolved,Teacher praised the child's behavior in class.,2014-03-03,17:56:24,"774 Church St, Olive Branch, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1442,2.0,Male,Rural,Theft,Low,Police,Yes,Dismissed,Child found playing safely in the neighborhood.,2010-10-27,03:22:31,"474 Park Ave, Horn Lake, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1443,5.0,Other,Urban,Other,Low,Police,No,Ongoing,Child found playing safely in the neighborhood.,2023-09-05,06:17:22,"388 Church St, Hattiesburg, MS",Jackson County,,0.0,False,Ongoing,Unassigned
1444,5.0,Male,Urban,Other,Low,Parent,Yes,Ongoing,Child enjoys extracurricular activities without concerns.,2020-07-09,11:23:17,"306 River Rd, Tupelo, MS",Lamar County,,0.0,False,Ongoing,Unassigned
1445,6.0,Female,Rural,Other,Low,Other,Yes,Ongoing,No unusual activity observed at home or school.,2013-07-20,18:42:28,"972 Broadway St, Jackson, MS",Madison County,,0.0,False,Ongoing,Unassigned
1446,8.0,Other,Suburban,Other,Low,Police,No,Ongoing,Teacher praised the child's behavior in class.,2022-02-02,01:43:15,"582 Broadway St, Southaven, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1447,16.0,Other,Rural,Theft,Low,Police,Yes,Ongoing,Teacher praised the child's behavior in class.,2011-07-18,19:30:58,"724 Park Ave, Jackson, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1448,13.0,Other,Urban,Other,Low,Other,No,Ongoing,No unusual activity observed at home or school.,2012-06-28,15:03:53,"257 Church St, Greenville, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1449,1.0,Other,Urban,Other,Low,Police,Yes,Resolved,Child enjoys extracurricular activities without concerns.,2016-01-27,05:56:35,"456 Park Ave, Gulfport, MS",Madison County,,0.0,False,Ongoing,Unassigned
1450,17.0,Female,Rural,Other,Low,Police,Yes,Dismissed,Child enjoys extracurricular activities without concerns.,2020-01-09,03:22:34,"586 Maple Ave, Hattiesburg, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1451,7.0,Other,Suburban,Theft,Low,Police,Yes,Dismissed,Child found playing safely in the neighborhood.,2015-03-05,06:05:01,"693 River Rd, Jackson, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1452,13.0,Other,Suburban,Other,Low,Teacher,Yes,Ongoing,No unusual activity observed at home or school.,2015-05-20,05:17:41,"883 Maple Ave, Gulfport, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1453,4.0,Male,Urban,Theft,Low,Other,Yes,Dismissed,Child enjoys extracurricular activities without concerns.,2016-05-20,09:28:39,"806 Oak St, Greenville, MS",Jackson County,,0.0,False,Ongoing,Unassigned
1454,4.0,Other,Urban,Theft,Low,Police,Yes,Dismissed,Routine school check-up with no issues reported.,2021-07-25,05:41:44,"798 River Rd, Southaven, MS",Madison County,,0.0,False,Ongoing,Unassigned
1455,6.0,Female,Suburban,Other,Low,Other,Yes,Dismissed,Teacher praised the child's behavior in class.,2012-05-30,23:51:32,"468 Park Ave, Biloxi, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1456,12.0,Female,Rural,Other,Low,Neighbor,Yes,Ongoing,Child found playing safely in the neighborhood.,2017-02-08,13:28:37,"340 Park Ave, Horn Lake, MS",Lee County,,0.0,False,Ongoing,Unassigned
1457,7.0,Female,Urban,Theft,Low,Neighbor,Yes,Ongoing,No unusual activity observed at home or school.,2021-11-17,14:11:00,"972 Pine St, Southaven, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1458,10.0,Female,Urban,Other,Low,Police,Yes,Dismissed,Child found playing safely in the neighborhood.,2010-06-18,03:18:05,"786 Oak St, Horn Lake, MS",Forrest County,,0.0,False,Ongoing,Unassigned
1459,7.0,Other,Suburban,Theft,Low,Other,Yes,Dismissed,Child enjoys extracurricular activities without concerns.,2010-02-13,22:56:31,"400 Cedar St, Southaven, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1460,3.0,Other,Rural,Theft,Low,Other,Yes,Ongoing,Child enjoys extracurricular activities without concerns.,2015-03-19,03:47:07,"602 Park Ave, Horn Lake, MS",Hinds County,,0.0,False,Ongoing,Unassigned
1461,13.0,Female,Suburban,Other,Low,Other,Yes,Resolved,Routine school check-up with no issues reported.,2013-08-25,15:17:14,"257 Pine St, Biloxi, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1462,13.0,Female,Rural,Other,Low,Teacher,No,Dismissed,Teacher praised the child's behavior in class.,2020-04-17,07:37:57,"738 Park Ave, Horn Lake, MS",Lee County,,0.0,False,Ongoing,Unassigned
1463,8.0,Other,Rural,Theft,Low,Neighbor,No,Resolved,No unusual activity observed at home or school.,2010-01-08,08:38:04,"328 Pine St, Biloxi, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1464,9.0,Female,Rural,Theft,Low,Other,Yes,Dismissed,Child found playing safely in the neighborhood.,2021-05-17,18:54:10,"467 Cedar St, Horn Lake, MS",DeSoto County,,0.0,False,Ongoing,Unassigned
1465,7.0,Male,Urban,Theft,Low,Other,Yes,Resolved,Teacher praised the child's behavior in class.,2017-09-07,08:08:09,"858 Maple Ave, Hattiesburg, MS",Madison County,,0.0,False,Ongoing,Unassigned
1466,1.0,Female,Suburban,Theft,Low,Teacher,No,Resolved,Child enjoys extracurricular activities without concerns.,2020-01-12,17:27:13,"241 Maple Ave, Jackson, MS",Lee County,,0.0,False,Ongoing,Unassigned
1467,3.0,Female,Suburban,Other,Low,Teacher,Yes,Resolved,Teacher praised the child's behavior in class.,2010-09-27,19:00:36,"271 Highland Ave, Biloxi, MS",Madison County,,0.0,False,Ongoing,Unassigned
1468,13.0,Male,Rural,Other,Low,Other,Yes,Ongoing,Child found playing safely in the neighborhood.,2015-02-01,15:15:16,"623 Main St, Greenville, MS",Rankin County,,0.0,False,Ongoing,Unassigned
1469,17.0,Male,Urban,Other,Low,Parent,Yes,Resolved,Teacher praised the child's behavior in class.,2024-01-23,06:32:00,"736 Broadway St, Meridian, MS",Lowndes County,,0.0,False,Ongoing,Unassigned
1470,1.0,Other,Urban,Other,Low,Other,Yes,Resolved,Child enjoys extracurricular activities without concerns.,2014-04-25,11:46:28,"914 Main St, Greenville, MS",Harrison County,,0.0,False,Ongoing,Unassigned
1471,6.0,Other,Suburban,Other,Low,Other,Yes,Resolved,Teacher praised the child's behavior in class.,2024-02-27,00:29:46,"385 Main St, Olive Branch, MS",Lamar County,,0.0,False,Ongoing,Unassigned
